t,forward,zero_rate,discount
22.750000000000004,0.030610581268172985,0.03162182304174862,0.48704611217074095
22.8,0.030586445616221303,0.03161958015561392,0.48630152407845373
22.85,0.030555667698751194,0.03161728700468175,0.4855587408938387
22.900000000000002,0.03051824751576265,0.031614929415434374,0.4848179188366096
22.950000000000003,0.030474185067255678,0.03161249333787055,0.4840792131595525
23.000000000000004,0.030423480353230274,0.03160996484416294,0.48334277815522103
23.05,0.030366133373686443,0.03160733012733304,0.48260876716312545
23.1,0.030302144128624177,0.031604575499943326,0.4818773325774094
23.150000000000002,0.03023151261804348,0.031601687392806214,0.48114862585501034
23.200000000000003,0.030154238841944354,0.031598652353709906,0.4804227975242972
23.250000000000004,0.030070322800326794,0.03159545704616056,0.4796999971941799
23.3,0.029979764493190814,0.03159208824814065,0.4789803735636874
23.35,0.029809260784994934,0.031588510600531916,0.4782643229121175
23.400000000000002,0.029516615305295712,0.031584376384282915,0.4775557330742972
23.450000000000003,0.029334857615348656,0.03157975403764516,0.4768538485643205
23.500000000000004,0.02926398771515376,0.0315748826078121,0.47615600288874294
23.55,0.02926345074174025,0.03156997440334007,0.47545982185151964
23.6,0.02926541923325899,0.031565089530552704,0.4747646302964645
23.650000000000002,0.029268834202303678,0.03156023100338026,0.4740703914092972
23.700000000000003,0.02927369564887431,0.03155540170671869,0.47337706974721844
23.750000000000004,0.029280003572970892,0.03155060450117008,0.47268463006911365
23.8,0.02928775797459342,0.03154584222329785,0.47199303733490283
23.85,0.029296958853741898,0.03154111768587872,0.47130225670491516
23.900000000000002,0.02930760621041632,0.031536433678151544,0.47061225353929037
23.950000000000003,0.02931970004461669,0.03153179296606296,0.46992299339740534
24.000000000000004,0.02933324035634301,0.03152719829251009,0.469234442037326
24.05,0.029348227145595273,0.031522652377580083,0.4685465654152841
24.1,0.029364660412373487,0.031518157918786746,0.46785932968517935
24.150000000000002,0.029382540156677645,0.03151371759130423,0.46717270119810533
24.200000000000003,0.029401866378507755,0.031509334048197814,0.4664866465019006
24.250000000000004,0.02942263907786381,0.03150500992065182,0.4658011323407229
24.3,0.02944485825474581,0.031500747818194744,0.46511612565464816
24.35,0.02946852390915376,0.03149655032892156,0.46443159357929226
24.400000000000002,0.02949432210381945,0.0314924212860597,0.46374748911619196
24.450000000000003,0.02951826742830582,0.03148835999339274,0.4630638164731893
24.500000000000004,0.029540359882612867,0.03148436225475582,0.4623806195494008
24.55,0.02956059946674059,0.0314804239081688,0.4616979419877559
24.6,0.029578986180688997,0.0314765408254887,0.4610158271754582
24.650000000000002,0.029595520024458078,0.03147270891206667,0.46033431824448834
24.700000000000003,0.029610200998047842,0.031468924106408835,0.459653458072147
24.750000000000004,0.02962302910145828,0.03146518237984155,0.45897328928163805
24.8,0.0296340043346894,0.03146147973618042,0.4582938542426915
